Study_ID,level,Scientific_name,Common_name,Breeding_system,N_offspring_sampled,EPY_percent,N_broods_sampled,EPP_percent,Lat,Long,nest_box,marker_type,year_of_study_START,year_of_study_END,study_duration,breeding_start,breeding_end,yearly_data,No,Scientific_name_amended,Jetz_name,Clements_name,BIRDBASE_clements_names,fam_sys_known,fam_sys_inferred,breedsys_known,breedsys_inferred,breedsys_cat,breedsys_cat1,breedsys_cat2,Female.MinMass,Female.MaxMass,,Male.MinMass,Male.MaxMass,Average.Mass,Social_1,Social_2,Social_3,Social_4,Social_5,Social_6,Mono,Poly,mono_poly_model,BS_Birdbase,Coop,Nest_type,CS_min,CS_max,cooperative_breeding,max_pa,match_source,MG_comments,Sexual selection,Data certainty,Sex-role_reversal,Territoriality,Migration,Lat_round,Long_round,population_id,breeding_system_cat,nest_type_model,breeding_system_3cat,breeding_system_model,marker_type_model,study_duration_num,nest_box_model,population_id_source,n_mixed_broods,n_non_mixed_broods,n_EPY_offspring,n_WPY_offspring,parental_care_model,parental_care_binary
250Bird2013,total,Centrocercus_urophasianus,greater_sage-grouse,no social bond,NA,NA,191,7.9,49.4,-110.7,no,microsatellite,1999,2006,8,March,June,yes,219,Centrocercus_urophasianus,Centrocercus_urophasianus,Centrocercus_urophasianus,Centrocercus_urophasianus,family,family,Female only,Female only,uniparental,uniparental,uniparental,1000,1800,,1700,3900,2100,0,1,0,0,1,1,NA,Poly,polygamy,Poly,0,SC,7,15,NA,NA,NA,NA,4,4,0,Non-territorial,Weak,49.4,-110.7,Centrocercus_urophasianus_49.4_-110.7,polygamy,ground,polygamy,polygamy,microsatellite,8,no,species_coordinates,15,176,NA,NA,uniparental,uniparental
335Langmore2007,total,Chrysococcyx_basalis,Horsfield’s_bronze-cuckoo,no social bond,42,0,NA,NA,-35.27,149.15,no,microsatellite,1999,2005,7,September,January,no,222,Chrysococcyx_basalis,Chrysococcyx_basalis,Chalcites_basalis,Chalcites_basalis,no_fam,no_fam,Brood parasite,Brood parasite,broodparasite,broodparasite,NA,20,32,,17,30,24.2,0,0,0,0,0,0,NA,NA,NA,NA,0,NO,NA,NA,no,0,Clements_name,NA,0,4,0,Non-territorial,Weak,-35.27,149.15,Chrysococcyx_basalis_-35.27_149.15,polygamy,ground,polygamy,polygamy,microsatellite,7,no,species_coordinates,NA,NA,0,42,brood_parasite,NA
234Gardner2004,total,Chthonicola_sagittatus,speckled_warbler,polyandry,103,10.7,48,12.5,-35.27,149.15,no,DNA_fingerprinting,1997,2000,4,September,January,no,223,Chthonicola_sagittatus,Chthonicola_sagittatus,Pyrrholaemus_sagittatus,Pyrrholaemus_sagittatus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,8,17.5,,12.1,15,13.22,0,0,1,0,0,0,NA,Poly,polygamy,Poly,0,DM,2,4,NA,NA,NA,NA,1,4,0,Territorial,Weak,-35.27,149.15,Chthonicola_sagittatus_-35.27_149.15,polygamy,ground,polygamy,polygamy,DNA_fingerprinting,4,no,species_coordinates,6,42,11,92,biparental,biparental
115Bolopo2017,total,Clamator_glandarius,great_spotted_cuckoo,no social bond,NA,NA,19,68.4,42.62,-5.43,no,microsatellite,2009,2010,2,March,June,no,224,Clamator_glandarius,Clamator_glandarius,Clamator_glandarius,Clamator_glandarius,no_fam,no_fam,Brood parasite,Brood parasite,broodparasite,broodparasite,NA,118,151.7,,128,192,145.95,0,0,0,0,0,0,Mono,NA,monogamy,Mono,0,NO,15,23,NA,NA,NA,NA,3,4,0,Non-territorial,Strong,42.62,-5.43,Clamator_glandarius_42.62_-5.43,polygamy,ground,polygamy,polygamy,microsatellite,2,no,species_coordinates,13,6,NA,NA,brood_parasite,NA
115Bolopo2017,total,Clamator_glandarius,great_spotted_cuckoo,no social bond,NA,NA,9,88.9,37.3,-3.18,no,microsatellite,2009,2010,2,March,June,no,224,Clamator_glandarius,Clamator_glandarius,Clamator_glandarius,Clamator_glandarius,no_fam,no_fam,Brood parasite,Brood parasite,broodparasite,broodparasite,NA,118,151.7,,128,192,145.95,0,0,0,0,0,0,Mono,NA,monogamy,Mono,0,NO,15,23,NA,NA,NA,NA,3,4,0,Non-territorial,Strong,37.3,-3.18,Clamator_glandarius_37.3_-3.18,polygamy,ground,polygamy,polygamy,microsatellite,2,no,species_coordinates,8,1,NA,NA,brood_parasite,NA
222Martinez 1998,total,Clamator_glandarius,great_spotted_cuckoo,no social bond,57,NA,10,20,37.18,-3.05,no,microsatellite,1993,1993,1,March,June,single-year study,224,Clamator_glandarius,Clamator_glandarius,Clamator_glandarius,Clamator_glandarius,no_fam,no_fam,Brood parasite,Brood parasite,broodparasite,broodparasite,NA,118,151.7,,128,192,145.95,0,0,0,0,0,0,Mono,NA,monogamy,Mono,0,NO,15,23,NA,NA,NA,NA,3,4,0,Non-territorial,Strong,37.18,-3.05,Clamator_glandarius_37.18_-3.05,polygamy,ground,polygamy,polygamy,microsatellite,1,no,species_coordinates,2,8,NA,NA,brood_parasite,NA
252Wiebe2009,total,Colaptes_auratus,northern_flicker,polyandry,41,2.4,7,14.3,52.87,-123.03,no,microsatellite,2001,2007,7,April,July,no,64,Colaptes_auratus,Colaptes_auratus,Colaptes_auratus,Colaptes_auratus,NA,no_fam,Pair,Pair,biparental,biparental,biparental,106,164,,114,160,136.1666667,0,1,1,0,0,0,Mono,Poly,mixed,MonoPoly,0,CV,3,17,no,0,Clements_name,NA,0,4,0,Territorial,Weak,52.87,-123.03,Colaptes_auratus_52.87_-123.03,polygamy,cavity,polygamy,polygamy,microsatellite,7,no,species_coordinates,1,6,1,40,biparental,biparental
387Dias2013,total,Colaptes_campestris,campo_flicker,cooperative breeder,90,1.1,33,3,-15.93,-47.92,no,microsatellite,2007,2009,3,August,August,no,225,Colaptes_campestris,Colaptes_campestris,Colaptes_campestris,Colaptes_campestris,family,family,Cooperation,Cooperation,cooperation,cooperation,cooperation,147.3,170,,151.6,177,159.9833333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,1,CV,4,5,yes,47.4,Clements_name,NA,1,4,0,Territorial,Weak,-15.93,-47.92,Colaptes_campestris_-15.93_-47.92,monogamy,cavity,monogamy,monogamy,microsatellite,3,no,species_coordinates,1,32,1,89,NA,NA
386Heinsohn2000,total,Corcorax_melanorhamphos,white-winged_chough,cooperative breeder,68,0,28,0,-35.27,149.15,no,DNA_fingerprinting,1993,1997,5,September,March,no,226,Corcorax_melanorhamphos,Corcorax_melanorhamphos,Corcorax_melanorhamphos,Corcorax_melanorhamphos,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,NA,NA,,NA,NA,352.5,0,1,0,0,0,0,NA,NA,NA,NA,1,CP,3,5,yes,94.9,Clements_name,NA,0,4,0,Territorial,Weak,-35.27,149.15,Corcorax_melanorhamphos_-35.27_149.15,monogamy,open,monogamy,monogamy,DNA_fingerprinting,5,no,species_coordinates,0,28,0,68,NA,NA
19Townsend2009,total,Corvus_brachyrhynchos,American_crow,cooperative breeder,202,10.4,60,21.7,42.4,-76.5,no,microsatellite,2005,2008,4,February,July,no,227,Corvus_brachyrhynchos,Corvus_brachyrhynchos,Corvus_brachyrhynchos,Corvus_brachyrhynchos,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,347.6,610,,378,637,455.9333333,0,1,0,0,0,0,Mono,NA,monogamy,Mono,1,CP,3,7,yes,83.3,Clements_name,NA,1,4,0,Non-territorial,Weak,42.4,-76.5,Corvus_brachyrhynchos_42.4_-76.5,monogamy,open,monogamy,monogamy,microsatellite,4,no,species_coordinates,13,47,21,181,NA,NA
461 Baglione2002,total,Corvus_corone,carrion_crow,monogamy_cooperative breeder,NA,NA,19,15.8,42,-5,no,microsatellite,1999,2000,2,March,July,no,228,Corvus_corone,Corvus_corone,Corvus_corone,Corvus_corone,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,455,604,,465,645,527.8333333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,2,PL,4,5,yes,73.3,Clements_name,NA,0,4,0,Non-territorial,Weak,42,-5,Corvus_corone_42_-5,monogamy,open,monogamy,monogamy,microsatellite,2,no,species_coordinates,3,16,NA,NA,NA,NA
107Riehl2012,total,Crotophaga_major,greater_ani,polygynandry,357,13.7,53,71.7,9.2,-80,no,microsatellite,2007,2009,3,June,October,no,229,Crotophaga_major,Crotophaga_major,Crotophaga_major,Crotophaga_major,family,family,nk-coop,nk-coop,nk_cooperation,nk_cooperation,nk_cooperation,130,210,,139.5,259,184.625,0,1,0,0,0,0,Mono,NA,monogamy,Mono,1,PL,3,7,yes,100,Clements_name,NA,2,4,0,Territorial,Weak,9.2,-80,Crotophaga_major_9.2_-80,polygamy,open,polygamy,polygamy,microsatellite,3,no,species_coordinates,38,15,49,308,NA,NA
257Marchetti1998,total,Cuculus_canorus,common_cuckoo,no social bond,NA,NA,21,14.3,36,138,no,microsatellite,1991,1994,4,NA,NA,no,230,Cuculus_canorus,Cuculus_canorus,Cuculus_canorus,Cuculus_canorus,no_fam,no_fam,Brood parasite,Brood parasite,broodparasite,broodparasite,NA,106,112,,114,133,116.25,0,0,0,0,1,0,NA,Poly,polygamy,Poly,0,O,1,18,NA,NA,NA,NA,3,4,0,Non-territorial,Strong,36,138,Cuculus_canorus_36_138,polygamy,open,polygamy,polygamy,microsatellite,4,no,species_coordinates,3,18,NA,NA,brood_parasite,NA
141Willimas2004,total,Cyanocorax_morio,brown_jay,cooperative breeder,113,16.8,37,21.6,10.2,-84.7,no,DNA_fingerprinting,1994,1996,3,February,July,no,231,Cyanocorax_morio,Cyanocorax_morio,Cyanocorax_morio,Cyanocorax_morio,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,173.2,203.2,,193.6,224.3,198.55,0,1,0,0,0,0,NA,NA,NA,NA,1,NA,2,8,yes,100,Clements_name,NA,3,3,0,Territorial,Weak,10.2,-84.7,Cyanocorax_morio_10.2_-84.7,monogamy,NA,monogamy,monogamy,DNA_fingerprinting,3,no,species_coordinates,8,29,19,94,NA,NA
420Legge2000,total,Dacelo_novaeguineae,laughing_kookaburra,cooperative breeder,140,0,62,0,-35.48,149.1,no,DNA_fingerprinting,1994,1998,5,September,January,no,232,Dacelo_novaeguineae,Dacelo_novaeguineae,Dacelo_novaeguineae,Dacelo_novaeguineae,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,190,465,,196,450,325.25,0,0,1,0,0,0,Mono,NA,monogamy,Mono,0,CV,1,5,yes,66.2,Clements_name,NA,0,4,0,Territorial,Weak,-35.48,149.1,Dacelo_novaeguineae_-35.48_149.1,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,5,no,species_coordinates,0,62,0,140,NA,NA
385Heinsohn2007,total,Eclectus_roratus,eclectus_parrot,cooperative breeder,198,8.1,99,8.1,-12.75,143.28,no,DNA_fingerprinting,1993,1997,5,September,March,no,233,Eclectus_roratus,Eclectus_roratus,Eclectus_roratus,Eclectus_roratus,no_fam,no_fam,nk-coop,nk-coop,nk_cooperation,nk_cooperation,nk_cooperation,NA,NA,,NA,NA,485,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,1,CV,2,2,NA,NA,NA,NA,2,4,0,Non-territorial,Weak,-12.75,143.28,Eclectus_roratus_-12.75_143.28,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,5,no,species_coordinates,8,91,16,182,NA,NA
23Ribeiro2012,total,Erythropygia_coryphaeus,karoo_scrub-robin,cooperative breeder,33,18.2,12,33.3,-33.68,18.43,no,microsatellite,2003,2007,5,August,November,no,234,Erythropygia_coryphaeus,Erythropygia_coryphaeus,Tychaedon_coryphoeus,Tychaedon_coryphoeus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,21.6,NA,,22.4,NA,21.4,0,0,0,0,0,0,NA,NA,NA,NA,1,CP,2,4,yes,15,Clements_name,NA,1,4,0,Territorial,Weak,-33.68,18.43,Erythropygia_coryphaeus_-33.68_18.43,monogamy,open,monogamy,monogamy,microsatellite,5,no,species_coordinates,4,8,6,27,NA,NA
179Gibbs1994,total,Gallinula_mortierii,Tasmanian_native_hen,polyandry_polygynandry,28,0,6,0,-42.68,148.02,no,DNA_fingerprinting,1989,1989,1,September,December,no,235,Gallinula_mortierii,Gallinula_mortierii,Tribonyx_mortierii,Tribonyx_mortierii,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,1251,NA,,1334,NA,1292.5,0,1,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,5,8,yes,49,Clements_name,NA,1,4,1,Territorial,Weak,-42.68,148.02,Gallinula_mortierii_-42.68_148.02,polygamy,open,polygamy,polygamy,DNA_fingerprinting,1,no,species_coordinates,0,6,0,28,NA,NA
324Lima2011,total,Guira_guira,guira_cuckoo,monogamy_polyandry_polygynandry,99,11.1,NA,NA,-15.78,-47.93,no,microsatellite,1997,2001,5,August,March,no,236,Guira_guira,Guira_guira,Guira_guira,Guira_guira,family,family,nk-coop,nk-coop,nk_cooperation,nk_cooperation,nk_cooperation,103,168.6,,128.6,168.2,141.7333333,0,1,0,0,0,0,NA,NA,NA,NA,0,PL,NA,8.25,yes,100,Clements_name,NA,3,4,0,Territorial,Weak,-15.78,-47.93,Guira_guira_-15.78_-47.93,mixed,open,mixed,NA,microsatellite,5,no,species_coordinates,NA,NA,11,88,NA,NA
251Durrant2005,total,Gymnorhina_tibicen,Australian_magpie,cooperative breeder,79,44.3,NA,NA,-37.72,144.4,no,microsatellite,2000,2002,3,June,December,no,237,Gymnorhina_tibicen,Gymnorhina_tibicen,Gymnorhina_tibicen,Gymnorhina_tibicen,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,314,NA,,NA,NA,294.6666667,0,0,1,0,0,0,NA,NA,NA,NA,3,HC,3,5,yes,54.8,Clements_name,NA,3,4,0,Territorial,Weak,-37.72,144.4,Gymnorhina_tibicen_-37.72_144.4,monogamy,open,monogamy,monogamy,microsatellite,3,no,species_coordinates,NA,NA,35,44,NA,NA
238Hughes2003,total,Gymnorhina_tibicen,Australian_magpie,cooperative breeder,43,81.4,32,87.5,-31.9,115.98,no,microsatellite,1996,1998,3,July,February,yes,237,Gymnorhina_tibicen,Gymnorhina_tibicen,Gymnorhina_tibicen,Gymnorhina_tibicen,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,314,NA,,NA,NA,294.6666667,0,0,1,0,0,0,NA,NA,NA,NA,3,HC,3,5,yes,54.8,Clements_name,NA,3,4,0,Territorial,Weak,-31.9,115.98,Gymnorhina_tibicen_-31.9_115.98,monogamy,open,monogamy,monogamy,microsatellite,3,no,species_coordinates,28,4,35,8,NA,NA
424Haig2003,total,Irediparra_gallinacea,comb-crested_jacana,polyandry,35,2.9,10,10,-19.57,146.78,no,other,1996,1997,2,January,June,no,238,Irediparra_gallinacea,Irediparra_gallinacea,Irediparra_gallinacea,Irediparra_gallinacea,NA,no_fam,Male only,Male only,uniparental,uniparental,uniparental,120,168,,68,97,113.25,0,0,0,0,0,0,NA,Poly,polygamy,Poly,0,NA,4,4,NA,NA,NA,NA,3,4,1,Territorial,Weak,-19.57,146.78,Irediparra_gallinacea_-19.57_146.78,polygamy,NA,polygamy,polygamy,mixed_other,2,no,species_coordinates,1,9,1,34,uniparental,uniparental
434Emlen1998,total,Jacana_jacana,wattled_jacana,polyandry,235,1.3,74,17.9,9.23,-79.5,no,DNA_fingerprinting,1990,1995,6,NA,NA,no,239,Jacana_jacana,Jacana_jacana,Jacana_jacana,Jacana_jacana,family,family,Male only,Male only,uniparental,uniparental,uniparental,129,151,,81,118,119.75,0,0,0,0,0,0,NA,Poly,polygamy,Poly,0,PL,4,4,NA,NA,NA,NA,3,4,1,Territorial,Weak,9.23,-79.5,Jacana_jacana_9.23_-79.5,polygamy,open,polygamy,polygamy,DNA_fingerprinting,6,no,species_coordinates,13,61,3,232,uniparental,uniparental
283Weinman2015,total,Lamprotornis_superbus,superb_starling,cooperative breeder,NA,NA,208,17.8,0.12,37.87,no,microsatellite/SNPs,2001,2012,12,NA,NA,no,240,Lamprotornis_superbus,Lamprotornis_superbus,Lamprotornis_superbus,Lamprotornis_superbus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,56,77,,63,86,68.5,0,0,0,0,0,0,Mono,NA,monogamy,Mono,1,NA,4,4,yes,91.2,Clements_name,NA,1,4,0,Territorial,Weak,0.12,37.87,Lamprotornis_superbus_0.12_37.87,monogamy,NA,monogamy,monogamy,mixed_other,12,no,species_coordinates,37,171,NA,NA,NA,NA
277Fornasari1992,total,Lanius_collurio,red-backed_shrike,cooperative breeder,19,5.3,6,16.7,46.2,9.4,no,NA,1986,1989,4,May,August,no,241,Lanius_collurio,Lanius_collurio,Lanius_collurio,Lanius_collurio,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,23,36.5,,22.5,33.5,28.66666667,1,1,0,0,0,0,Mono,NA,monogamy,Mono,3,CP,1,8,NA,NA,NA,NA,1,4,0,Territorial,Strong,46.2,9.4,Lanius_collurio_46.2_9.4,monogamy,open,monogamy,monogamy,NA,4,no,species_coordinates,1,5,1,18,biparental,biparental
290Zeng2016,total,Lophura_leucomelanos,kalij_pheasant,cooperative breeder,79,30.4,13,53.8,19.43,-155.3,no,microsatellite,2009,2011,3,April,July,no,242,Lophura_leucomelanos,Lophura_leucomelanos,Lophura_leucomelanos,Lophura_leucomelanos,family,family,NA,Pair,uniparental,uniparental,uniparental,564,1025,,795,1150,883.5,0,1,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,SC,5,10,NA,NA,NA,NA,2,4,0,Non-territorial,Weak,19.43,-155.3,Lophura_leucomelanos_19.43_-155.3,monogamy,ground,monogamy,monogamy,microsatellite,3,no,species_coordinates,7,6,24,55,uniparental,uniparental
399Kingma2013,total,Malurus_coronatus,purple-crowned_fairy-wren,cooperative breeder,509,5.7,217,6.9,-17.52,126.1,no,microsatellite,2005,2010,6,July,September,no,243,Malurus_coronatus,Malurus_coronatus,Malurus_coronatus,Malurus_coronatus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,9.6,12.6,,10,13,11.03333333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,2,DM,2,3,yes,46.6,Clements_name,NA,1,3,0,Territorial,Weak,-17.52,126.1,Malurus_coronatus_-17.52_126.1,monogamy,ground,monogamy,monogamy,microsatellite,6,no,species_coordinates,15,202,29,480,NA,NA
118Colombelli-Négrel2009,total,Malurus_cyaneus,superb_fairy-wren,cooperative breeder,27,66.7,12,83.3,-35.62,138.03,no,microsatellite,2006,2007,2,August,December,no,244,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,9,12.2,,10,13.8,11.33333333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,2,DM,2,4,yes,47.9,Clements_name,NA,3,4,0,Territorial,Weak,-35.62,138.03,Malurus_cyaneus_-35.62_138.03,monogamy,ground,monogamy,monogamy,microsatellite,2,no,species_coordinates,10,2,18,9,NA,NA
169Bain2014,total,Malurus_cyaneus,superb_fairy-wren,cooperative breeder,70,58.6,31,67.7,-38.02,144.4,no,microsatellite,2011,2012,2,September,March,no,244,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,9,12.2,,10,13.8,11.33333333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,2,DM,2,4,yes,47.9,Clements_name,NA,3,4,0,Territorial,Weak,-38.02,144.4,Malurus_cyaneus_-38.02_144.4,monogamy,ground,monogamy,monogamy,microsatellite,2,no,species_coordinates,21,10,41,29,NA,NA
169Bain2014,total,Malurus_cyaneus,superb_fairy-wren,cooperative breeder,44,41,17,52.9,-36.78,145.8,no,microsatellite,2011,2012,2,September,March,no,244,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,9,12.2,,10,13.8,11.33333333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,2,DM,2,4,yes,47.9,Clements_name,NA,3,4,0,Territorial,Weak,-36.78,145.8,Malurus_cyaneus_-36.78_145.8,monogamy,ground,monogamy,monogamy,microsatellite,2,no,species_coordinates,9,8,18,26,NA,NA
110Varian-Ramos2012,total,Malurus_melanocephalus,red-backed_fairy-wren,cooperative breeder,673,53.8,231,68.4,-17.37,125.75,no,microsatellite,1998,2007,10,October,February,yes,246,Malurus_melanocephalus,Malurus_melanocephalus,Malurus_melanocephalus,Malurus_melanocephalus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,5.9,8.5,,6.5,8.6,7.416666667,0,1,0,0,0,0,Mono,NA,monogamy,Mono,2,DM,2,5,yes,20,Clements_name,NA,3,4,0,Territorial,Weak,-17.37,125.75,Malurus_melanocephalus_-17.37_125.75,monogamy,ground,monogamy,monogamy,microsatellite,10,no,species_coordinates,158,73,362,311,NA,NA
326Webster2004,total,Malurus_splendens,splendid_fairy-wren,cooperative breeder,386,42.2,159,55.3,-34.33,139.03,no,microsatellite,1992,1998,7,October,December,yes,247,Malurus_splendens,Malurus_splendens,Malurus_splendens,Malurus_splendens,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,8.6,10.2,,9.2,11.1,9.683333333,0,0,1,0,0,0,NA,NA,NA,NA,2,DM,2,4,yes,66.2,Clements_name,NA,3,4,0,Territorial,Weak,-34.33,139.03,Malurus_splendens_-34.33_139.03,monogamy,ground,monogamy,monogamy,microsatellite,7,no,species_coordinates,88,71,163,223,NA,NA
451Põldmaa1995,total,Manorina_melanocephala,noisy_miner,cooperative breeder,85,5.9,35,5.7,-27.33,152.55,no,DNA_fingerprinting,1992,1993,2,July,November,yes,248,Manorina_melanocephala,Manorina_melanocephala,Manorina_melanocephala,Manorina_melanocephala,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,46.7,74,,40,91,66.65,1,0,0,0,0,0,NA,NA,NA,NA,1,CP,2,4,yes,84.2,Clements_name,NA,2,4,0,Territorial,Weak,-27.33,152.55,Manorina_melanocephala_-27.33_152.55,monogamy,open,monogamy,monogamy,DNA_fingerprinting,2,no,species_coordinates,2,33,5,80,NA,NA
112Conrad1998,signe-year,Manorina_melanophrys,bell_miner,cooperative breeder,24,4.2,13,7.7,-37.41,145.31,no,DNA_fingerprinting,1993,1994,2,October,February,no,249,Manorina_melanophrys,Manorina_melanophrys,Manorina_melanophrys,Manorina_melanophrys,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,25,33,,24.2,45,31.8,1,0,0,0,0,0,Mono,NA,monogamy,Mono,1,CP,1,3,NA,NA,NA,NA,1,4,0,Territorial,Weak,-37.41,145.31,Manorina_melanophrys_-37.41_145.31,monogamy,open,monogamy,monogamy,DNA_fingerprinting,2,no,species_coordinates,1,12,1,23,NA,NA
227Haydock2001,total,Melanerpes_formicivorus,acorn_woodpecker,cooperative breeder,386,0,123,0,36.37,-121.05,no,DNA_fingerprinting,1974,1999,26,April,June,no,250,Melanerpes_formicivorus,Melanerpes_formicivorus,Melanerpes_formicivorus,Melanerpes_formicivorus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,63,95,,61,97,78.5,0,0,1,1,0,0,Mono,Poly,mixed,MonoPoly,3,CV,4,6,yes,83.2,Clements_name,NA,2,4,0,Territorial,Weak,36.37,-121.05,Melanerpes_formicivorus_36.37_-121.05,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,26,no,species_coordinates,0,123,0,386,NA,NA
15Krakauer2008,total,Meleagris_gallopavo,wild_turkey,polyandry,250,11.6,31,45.2,36.37,-121.05,no,microsatellite,2001,2003,3,March,May,no,251,Meleagris_gallopavo,Meleagris_gallopavo,Meleagris_gallopavo,Meleagris_gallopavo,family,family,Female only,Female only,uniparental,uniparental,uniparental,3200,6500,,6100,10400,6550,0,1,0,0,0,0,NA,Poly,polygamy,Poly,0,SC,8,26,NA,NA,NA,NA,4,4,0,Non-territorial,Weak,36.37,-121.05,Meleagris_gallopavo_36.37_-121.05,polygamy,ground,polygamy,polygamy,microsatellite,3,no,species_coordinates,14,17,29,221,uniparental,uniparental
56Woolfenden2002,total,Molothrus_ater,brown-headed_cowbird,no social bond,NA,NA,42,42.9,50.18,-98.38,no,DNA_fingerprinting,1993,1998,6,May,July,no,252,Molothrus_ater,Molothrus_ater,Molothrus_ater,Molothrus_ater,family,family,Brood parasite,Brood parasite,broodparasite,broodparasite,NA,30.5,42.3,,40.2,58,42.75,0,0,0,0,0,0,NA,NA,NA,NA,0,NO,4,5,NA,NA,NA,NA,3,4,0,Non-territorial,Strong,50.18,-98.38,Molothrus_ater_50.18_-98.38,polygamy,ground,polygamy,polygamy,DNA_fingerprinting,6,no,species_coordinates,18,24,NA,NA,brood_parasite,NA
342Seddon2005,total,Monias_benschi,subdesert_mesite,polygynandry_cooperative breeder,17,11.8,NA,NA,-23.07,43.62,no,microsatellite,1997,2000,4,September,January,no,253,Monias_benschi,Monias_benschi,Monias_benschi,Monias_benschi,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,115,172,,112,158,139,0,1,0,0,0,0,Mono,Poly,mixed,MonoPoly,1,PL,1,2,yes,87,Clements_name,NA,2,4,0,Territorial,Weak,-23.07,43.62,Monias_benschi_-23.07_43.62,polygamy,open,polygamy,polygamy,microsatellite,4,no,species_coordinates,NA,NA,2,15,NA,NA
230Martínez2013,total,Myiopsitta_monachus,monk_parakeet,monogamy_cooperative breeder,NA,NA,33,45.5,-31.67,-62.82,no,microsatellite,2000,2000,1,November,December,single-year study,145,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,family,family,Pair,Pair,pair,pair,pair,112,140,,90,134,114.3333333,1,0,0,0,0,0,Mono,NA,monogamy,Mono,3,DM,5,7,no,3.6,Clements_name,NA,0,4,0,Non-territorial,Weak,-31.67,-62.82,Myiopsitta_monachus_-31.67_-62.82,monogamy,ground,monogamy,monogamy,microsatellite,1,no,species_coordinates,15,18,NA,NA,biparental,biparental
11Silvia2010,total,Myiopsitta_monachus,monk_parakeet,cooperative breeder,34,0,12,0,-31,-59,no,microsatellite,NA,NA,#VALUE!,November,December,no,145,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,family,family,Pair,Pair,pair,pair,pair,112,140,,90,134,114.3333333,1,0,0,0,0,0,Mono,NA,monogamy,Mono,3,DM,5,7,no,3.6,Clements_name,NA,0,4,0,Non-territorial,Weak,-31,-59,Myiopsitta_monachus_-31_-59,monogamy,ground,monogamy,monogamy,microsatellite,NA,no,species_coordinates,0,12,0,34,biparental,biparental
355Gienapp2010,total,Perisoreus_infaustus,Siberian_jay,cooperative breeder,40,0,23,0,62.37,21.5,no,microsatellite,1976,2003,28,July,October,no,254,Perisoreus_infaustus,Perisoreus_infaustus,Perisoreus_infaustus,Perisoreus_infaustus,family,family,Pair,Pair,biparental,biparental,biparental,97,84.4,,92,73,86.56666667,0,0,1,0,0,0,Mono,NA,monogamy,Mono,3,CP,3,5,no,0,Clements_name,NA,0,4,0,Territorial,Weak,62.37,21.5,Perisoreus_infaustus_62.37_21.5,monogamy,open,monogamy,monogamy,microsatellite,28,no,species_coordinates,0,23,0,40,biparental,biparental
